EmployeeID,PerformanceID,Age,BusinessTravel,Department,Attrition,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,RelationshipSatisfaction_text,EnvironmentSatisfaction_text,JobSatisfaction_text,TrainingOpportunitiesWithinYear,WorkLifeBalance,ManagerRating,SelfRating,SelfRating_text,ManagerRating_text
A76C-AEB3,PR6513,25,Some Travel,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,1,2,3,3,Meets Expectation,Meets Expectation
278C-D482,PR2589,26,No Travel ,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,4,3,3,Meets Expectation,Meets Expectation
278C-D482,PR3400,26,No Travel ,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,1,3,3,4,Exceeds Expectation ,Meets Expectation
278C-D482,PR4334,26,No Travel ,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,2,5,3,4,Exceeds Expectation ,Meets Expectation
278C-D482,PR5370,26,No Travel ,Technology,No,4,2,1,Very Dissatisfied,Satisfied ,Dissatisfied,2,2,3,3,Meets Expectation,Meets Expectation
278C-D482,PR6484,26,No Travel ,Technology,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
A1DB-6C34,PR2494,27,Some Travel,Technology,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,4,3,4,Exceeds Expectation ,Meets Expectation
A1DB-6C34,PR3287,27,Some Travel,Technology,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
A1DB-6C34,PR4197,27,Some Travel,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,3,2,3,3,Meets Expectation,Meets Expectation
A1DB-6C34,PR5218,27,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
A1DB-6C34,PR6322,27,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
468A-E249,PR2163,26,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
468A-E249,PR2898,26,Some Travel,Technology,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
468A-E249,PR3754,26,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
468A-E249,PR4735,26,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,4,3,3,Meets Expectation,Meets Expectation
468A-E249,PR5803,26,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,3,5,5,5,Above and Beyond,Above and Beyond
95CB-4E31,PR2406,28,No Travel ,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,4,3,3,Meets Expectation,Meets Expectation
95CB-4E31,PR3179,28,No Travel ,Technology,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,2,3,3,Meets Expectation,Meets Expectation
95CB-4E31,PR4080,28,No Travel ,Technology,No,1,2,2,Dissatisfied,Very Dissatisfied,Dissatisfied,3,2,5,5,Above and Beyond,Above and Beyond
95CB-4E31,PR5084,28,No Travel ,Technology,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
95CB-4E31,PR6180,28,No Travel ,Technology,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
3A2C-ABB8,PR2372,25,Some Travel,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
3A2C-ABB8,PR3139,25,Some Travel,Technology,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,2,3,3,3,Meets Expectation,Meets Expectation
3A2C-ABB8,PR4030,25,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,2,4,5,Above and Beyond,Exceeds Expectation 
3A2C-ABB8,PR5032,25,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,4,2,3,Meets Expectation,Needs Improvement
3A2C-ABB8,PR6118,25,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
6EDB-94B7,PR2149,25,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,3,3,2,3,Meets Expectation,Needs Improvement
6EDB-94B7,PR2884,25,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,3,2,3,4,Exceeds Expectation ,Meets Expectation
6EDB-94B7,PR3738,25,Some Travel,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,3,3,4,Exceeds Expectation ,Meets Expectation
6EDB-94B7,PR4717,25,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
6EDB-94B7,PR5782,25,Some Travel,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,1,5,3,3,Meets Expectation,Meets Expectation
8292-6635,PR2657,26,Some Travel,Sales,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,3,3,4,Exceeds Expectation ,Meets Expectation
8292-6635,PR3479,26,Some Travel,Sales,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,2,3,4,5,Above and Beyond,Exceeds Expectation 
8292-6635,PR4427,26,Some Travel,Sales,No,4,5,3,Neutral,Satisfied ,Very Satisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
8292-6635,PR5470,26,Some Travel,Sales,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,2,3,5,5,Above and Beyond,Above and Beyond
8292-6635,PR6588,26,Some Travel,Sales,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,3,3,4,Exceeds Expectation ,Meets Expectation
6EEF-5B17,PR2485,28,Some Travel,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,2,5,3,3,Meets Expectation,Meets Expectation
6EEF-5B17,PR3276,28,Some Travel,Technology,No,3,2,3,Neutral,Neutral,Dissatisfied,1,4,2,3,Meets Expectation,Needs Improvement
6EEF-5B17,PR4185,28,Some Travel,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
6EEF-5B17,PR5201,28,Some Travel,Technology,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,5,4,5,Above and Beyond,Exceeds Expectation 
6EEF-5B17,PR6304,28,Some Travel,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,1,4,3,3,Meets Expectation,Meets Expectation
C250-AF15,PR2092,25,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,4,5,Above and Beyond,Exceeds Expectation 
C250-AF15,PR2821,25,Some Travel,Technology,No,4,3,4,Satisfied ,Satisfied ,Neutral,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
C250-AF15,PR3671,25,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,4,5,5,Above and Beyond,Above and Beyond
C250-AF15,PR4643,25,Some Travel,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,1,3,3,4,Exceeds Expectation ,Meets Expectation
C250-AF15,PR5705,25,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,1,4,3,3,Meets Expectation,Meets Expectation
257B-8130,PR2072,26,Some Travel,Technology,No,3,4,2,Dissatisfied,Neutral,Satisfied ,3,3,4,5,Above and Beyond,Exceeds Expectation 
257B-8130,PR2800,26,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,1,3,2,3,Meets Expectation,Needs Improvement
257B-8130,PR3649,26,Some Travel,Technology,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,4,4,5,Above and Beyond,Exceeds Expectation 
257B-8130,PR4618,26,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
257B-8130,PR5679,26,Some Travel,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,1,4,3,4,Exceeds Expectation ,Meets Expectation
B492-D447,PR2716,28,Some Travel,Sales,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,2,3,4,Exceeds Expectation ,Meets Expectation
B492-D447,PR3547,28,Some Travel,Sales,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,1,3,3,3,Meets Expectation,Meets Expectation
B492-D447,PR4503,28,Some Travel,Sales,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,3,5,2,3,Meets Expectation,Needs Improvement
B492-D447,PR5555,28,Some Travel,Sales,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,3,4,Exceeds Expectation ,Meets Expectation
B492-D447,PR6685,28,Some Travel,Sales,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,2,5,5,Above and Beyond,Above and Beyond
4673-EBEC,PR2471,28,Some Travel,Sales,No,3,2,3,Neutral,Neutral,Dissatisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
4673-EBEC,PR3259,28,Some Travel,Sales,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
4673-EBEC,PR4169,28,Some Travel,Sales,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,5,4,5,Above and Beyond,Exceeds Expectation 
4673-EBEC,PR5185,28,Some Travel,Sales,No,4,2,1,Very Dissatisfied,Satisfied ,Dissatisfied,2,1,2,3,Meets Expectation,Needs Improvement
4673-EBEC,PR6288,28,Some Travel,Sales,No,4,3,4,Satisfied ,Satisfied ,Neutral,2,5,3,3,Meets Expectation,Meets Expectation
C08F-94F9,PR1138,26,Some Travel,Technology,Yes,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
C08F-94F9,PR150,26,Some Travel,Technology,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
C08F-94F9,PR1698,26,Some Travel,Technology,Yes,3,4,4,Satisfied ,Neutral,Satisfied ,1,4,2,3,Meets Expectation,Needs Improvement
C08F-94F9,PR2359,26,Some Travel,Technology,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,2,4,3,3,Meets Expectation,Meets Expectation
C08F-94F9,PR3123,26,Some Travel,Technology,Yes,3,4,2,Dissatisfied,Neutral,Satisfied ,2,3,3,4,Exceeds Expectation ,Meets Expectation
C08F-94F9,PR351,26,Some Travel,Technology,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,3,3,3,Meets Expectation,Meets Expectation
C08F-94F9,PR4014,26,Some Travel,Technology,Yes,4,4,4,Satisfied ,Satisfied ,Satisfied ,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
C08F-94F9,PR5015,26,Some Travel,Technology,Yes,3,5,4,Satisfied ,Neutral,Very Satisfied,2,3,3,4,Exceeds Expectation ,Meets Expectation
C08F-94F9,PR6101,26,Some Travel,Technology,Yes,4,4,2,Dissatisfied,Satisfied ,Satisfied ,3,4,3,3,Meets Expectation,Meets Expectation
C08F-94F9,PR686,26,Some Travel,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,2,2,3,4,Exceeds Expectation ,Meets Expectation
F961-5A03,PR2446,27,No Travel ,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,3,3,3,3,Meets Expectation,Meets Expectation
F961-5A03,PR3228,27,No Travel ,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,3,2,5,5,Above and Beyond,Above and Beyond
F961-5A03,PR4135,27,No Travel ,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,3,3,2,3,Meets Expectation,Needs Improvement
F961-5A03,PR5147,27,No Travel ,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,2,3,3,Meets Expectation,Meets Expectation
F961-5A03,PR6251,27,No Travel ,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,2,4,2,3,Meets Expectation,Needs Improvement
CE90-763C,PR2486,27,Frequent Traveller,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
CE90-763C,PR3277,27,Frequent Traveller,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,2,4,5,5,Above and Beyond,Above and Beyond
CE90-763C,PR4186,27,Frequent Traveller,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
CE90-763C,PR5202,27,Frequent Traveller,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,1,2,3,3,Meets Expectation,Meets Expectation
CE90-763C,PR6305,27,Frequent Traveller,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,1,3,2,3,Meets Expectation,Needs Improvement
6653-BD41,PR2228,27,Some Travel,Technology,No,5,3,3,Neutral,Very Satisfied,Neutral,2,3,3,4,Exceeds Expectation ,Meets Expectation
6653-BD41,PR2973,27,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
6653-BD41,PR3842,27,Some Travel,Technology,No,3,4,3,Neutral,Neutral,Satisfied ,1,3,2,3,Meets Expectation,Needs Improvement
6653-BD41,PR4831,27,Some Travel,Technology,No,1,4,4,Satisfied ,Very Dissatisfied,Satisfied ,2,4,3,3,Meets Expectation,Meets Expectation
6653-BD41,PR5908,27,Some Travel,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,2,4,3,4,Exceeds Expectation ,Meets Expectation
C251-2A18,PR2021,26,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
C251-2A18,PR2744,26,Some Travel,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
C251-2A18,PR3585,26,Some Travel,Technology,No,4,3,5,Very Satisfied,Satisfied ,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
C251-2A18,PR4549,26,Some Travel,Technology,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,5,2,3,Meets Expectation,Needs Improvement
C251-2A18,PR5607,26,Some Travel,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,1,5,5,5,Above and Beyond,Above and Beyond
8FF0-0F7A,PR2363,26,No Travel ,Technology,No,3,2,3,Neutral,Neutral,Dissatisfied,3,4,5,5,Above and Beyond,Above and Beyond
8FF0-0F7A,PR3127,26,No Travel ,Technology,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,5,2,3,Meets Expectation,Needs Improvement
8FF0-0F7A,PR4018,26,No Travel ,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
8FF0-0F7A,PR5019,26,No Travel ,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
8FF0-0F7A,PR6105,26,No Travel ,Technology,No,3,3,3,Neutral,Neutral,Neutral,1,4,3,4,Exceeds Expectation ,Meets Expectation
62A3-DEA7,PR1453,25,Some Travel,Technology,Yes,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,2,3,3,Meets Expectation,Meets Expectation
62A3-DEA7,PR197,25,Some Travel,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
62A3-DEA7,PR2085,25,Some Travel,Technology,Yes,3,3,2,Dissatisfied,Neutral,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
62A3-DEA7,PR2814,25,Some Travel,Technology,Yes,3,2,4,Satisfied ,Neutral,Dissatisfied,3,3,5,5,Above and Beyond,Above and Beyond
62A3-DEA7,PR3664,25,Some Travel,Technology,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
62A3-DEA7,PR40,25,Some Travel,Technology,Yes,4,4,2,Dissatisfied,Satisfied ,Satisfied ,2,4,3,3,Meets Expectation,Meets Expectation
62A3-DEA7,PR4634,25,Some Travel,Technology,Yes,3,4,1,Very Dissatisfied,Neutral,Satisfied ,1,1,2,3,Meets Expectation,Needs Improvement
62A3-DEA7,PR492,25,Some Travel,Technology,Yes,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,5,2,3,Meets Expectation,Needs Improvement
62A3-DEA7,PR5696,25,Some Travel,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
62A3-DEA7,PR913,25,Some Travel,Technology,Yes,5,3,3,Neutral,Very Satisfied,Neutral,3,4,3,4,Exceeds Expectation ,Meets Expectation
D3F6-A313,PR2379,27,Some Travel,Technology,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,5,5,5,Above and Beyond,Above and Beyond
D3F6-A313,PR3146,27,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,1,5,3,4,Exceeds Expectation ,Meets Expectation
D3F6-A313,PR4039,27,Some Travel,Technology,No,3,2,3,Neutral,Neutral,Dissatisfied,2,4,2,3,Meets Expectation,Needs Improvement
D3F6-A313,PR5042,27,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,5,3,3,Meets Expectation,Meets Expectation
D3F6-A313,PR6129,27,Some Travel,Technology,No,3,2,3,Neutral,Neutral,Dissatisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
1453-D3D8,PR2096,27,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
1453-D3D8,PR2826,27,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,3,3,3,3,Meets Expectation,Meets Expectation
1453-D3D8,PR3678,27,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,3,3,3,3,Meets Expectation,Meets Expectation
1453-D3D8,PR4650,27,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,3,3,Meets Expectation,Meets Expectation
1453-D3D8,PR5712,27,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
B59D-CA4C,PR2467,28,Some Travel,Sales,No,1,2,1,Very Dissatisfied,Very Dissatisfied,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
B59D-CA4C,PR3255,28,Some Travel,Sales,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
B59D-CA4C,PR4163,28,Some Travel,Sales,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
B59D-CA4C,PR5179,28,Some Travel,Sales,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,2,2,4,5,Above and Beyond,Exceeds Expectation 
B59D-CA4C,PR6282,28,Some Travel,Sales,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,2,5,5,Above and Beyond,Above and Beyond
3DB7-2942,PR2579,27,Some Travel,Technology,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,1,2,2,3,Meets Expectation,Needs Improvement
3DB7-2942,PR3390,27,Some Travel,Technology,No,3,3,5,Very Satisfied,Neutral,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
3DB7-2942,PR4325,27,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
3DB7-2942,PR5357,27,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
3DB7-2942,PR6468,27,Some Travel,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,4,3,4,Exceeds Expectation ,Meets Expectation
B102-5713,PR2574,27,Some Travel,Sales,No,4,4,3,Neutral,Satisfied ,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
B102-5713,PR3384,27,Some Travel,Sales,No,3,3,3,Neutral,Neutral,Neutral,1,3,3,4,Exceeds Expectation ,Meets Expectation
B102-5713,PR4320,27,Some Travel,Sales,No,3,2,3,Neutral,Neutral,Dissatisfied,3,3,3,3,Meets Expectation,Meets Expectation
B102-5713,PR5352,27,Some Travel,Sales,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
B102-5713,PR6461,27,Some Travel,Sales,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,3,2,3,3,Meets Expectation,Meets Expectation
BDE5-385A,PR2438,26,Some Travel,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,3,5,4,5,Above and Beyond,Exceeds Expectation 
BDE5-385A,PR3220,26,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,4,5,5,Above and Beyond,Above and Beyond
BDE5-385A,PR4126,26,Some Travel,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
BDE5-385A,PR5135,26,Some Travel,Technology,No,4,3,4,Satisfied ,Satisfied ,Neutral,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
BDE5-385A,PR6235,26,Some Travel,Technology,No,2,4,1,Very Dissatisfied,Dissatisfied,Satisfied ,3,3,5,5,Above and Beyond,Above and Beyond
8F7F-015D,PR2616,28,Some Travel,Technology,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,3,3,2,3,Meets Expectation,Needs Improvement
8F7F-015D,PR3435,28,Some Travel,Technology,No,4,1,4,Satisfied ,Satisfied ,Very Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
8F7F-015D,PR4376,28,Some Travel,Technology,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
8F7F-015D,PR5413,28,Some Travel,Technology,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,1,2,3,4,Exceeds Expectation ,Meets Expectation
8F7F-015D,PR6527,28,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,5,4,5,Above and Beyond,Exceeds Expectation 
C1B4-46B2,PR2562,27,No Travel ,Technology,No,3,3,5,Very Satisfied,Neutral,Neutral,1,2,4,4,Exceeds Expectation ,Exceeds Expectation 
C1B4-46B2,PR3372,27,No Travel ,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
C1B4-46B2,PR4307,27,No Travel ,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,3,5,5,Above and Beyond,Above and Beyond
C1B4-46B2,PR5336,27,No Travel ,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
C1B4-46B2,PR6441,27,No Travel ,Technology,No,2,4,4,Satisfied ,Dissatisfied,Satisfied ,1,4,3,3,Meets Expectation,Meets Expectation
F5C3-07B0,PR2536,26,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,4,3,3,Meets Expectation,Meets Expectation
F5C3-07B0,PR3340,26,Some Travel,Technology,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
F5C3-07B0,PR4264,26,Some Travel,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,1,4,2,3,Meets Expectation,Needs Improvement
F5C3-07B0,PR5290,26,Some Travel,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,2,3,5,5,Above and Beyond,Above and Beyond
F5C3-07B0,PR6394,26,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
08FC-817E,PR2697,26,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,3,3,4,Exceeds Expectation ,Meets Expectation
08FC-817E,PR3525,26,Some Travel,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,1,2,3,4,Exceeds Expectation ,Meets Expectation
08FC-817E,PR4478,26,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,2,5,2,3,Meets Expectation,Needs Improvement
08FC-817E,PR5528,26,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,1,2,4,5,Above and Beyond,Exceeds Expectation 
08FC-817E,PR6656,26,Some Travel,Technology,No,3,4,2,Dissatisfied,Neutral,Satisfied ,3,3,2,3,Meets Expectation,Needs Improvement
AC19-7EE7,PR2256,25,Some Travel,Sales,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,3,5,4,5,Above and Beyond,Exceeds Expectation 
AC19-7EE7,PR3001,25,Some Travel,Sales,No,4,3,5,Very Satisfied,Satisfied ,Neutral,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
AC19-7EE7,PR3876,25,Some Travel,Sales,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
AC19-7EE7,PR4867,25,Some Travel,Sales,No,2,1,2,Dissatisfied,Dissatisfied,Very Dissatisfied,3,4,2,3,Meets Expectation,Needs Improvement
AC19-7EE7,PR5944,25,Some Travel,Sales,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,3,3,4,Exceeds Expectation ,Meets Expectation
C9FF-3A25,PR1108,28,No Travel ,Technology,Yes,5,3,5,Very Satisfied,Very Satisfied,Neutral,2,5,5,5,Above and Beyond,Above and Beyond
C9FF-3A25,PR138,28,No Travel ,Technology,Yes,3,3,2,Dissatisfied,Neutral,Neutral,3,3,3,4,Exceeds Expectation ,Meets Expectation
C9FF-3A25,PR1663,28,No Travel ,Technology,Yes,3,5,5,Very Satisfied,Neutral,Very Satisfied,2,3,3,3,Meets Expectation,Meets Expectation
C9FF-3A25,PR2322,28,No Travel ,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,2,2,3,3,Meets Expectation,Meets Expectation
C9FF-3A25,PR3079,28,No Travel ,Technology,Yes,3,2,3,Neutral,Neutral,Dissatisfied,3,2,5,5,Above and Beyond,Above and Beyond
C9FF-3A25,PR333,28,No Travel ,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
C9FF-3A25,PR3963,28,No Travel ,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,2,5,4,5,Above and Beyond,Exceeds Expectation 
C9FF-3A25,PR4959,28,No Travel ,Technology,Yes,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,1,3,3,4,Exceeds Expectation ,Meets Expectation
C9FF-3A25,PR6039,28,No Travel ,Technology,Yes,2,4,1,Very Dissatisfied,Dissatisfied,Satisfied ,2,4,2,3,Meets Expectation,Needs Improvement
C9FF-3A25,PR662,28,No Travel ,Technology,Yes,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,2,5,2,3,Meets Expectation,Needs Improvement
CDC1-C7CA,PR2514,25,Frequent Traveller,Sales,No,5,4,3,Neutral,Very Satisfied,Satisfied ,2,4,3,4,Exceeds Expectation ,Meets Expectation
